datatime,anomaly_class,cluster_mapped_class
2024-11-11 15:54:00,Fault,Fault
2024-11-11 15:55:00,Fault,Fault
2024-11-11 15:56:00,Fault,Fault
2024-11-11 15:57:00,Fault,Fault
2024-11-11 15:58:00,Fault,Fault
2024-11-11 15:59:00,Fault,Fault
2024-11-11 16:00:00,Fault,Fault
2024-11-11 16:01:00,Fault,Fault
2024-11-11 16:02:00,Fault,Fault
2024-11-11 16:03:00,Fault,Fault
2024-11-11 16:04:00,Fault,Fault
2024-11-11 16:05:00,Fault,Fault
2024-11-11 16:06:00,Fault,Fault
2024-11-11 17:25:00,Fault,Fault
2024-11-11 17:44:00,Fault,Fault
2024-11-11 17:45:00,Fault,Environmental Changes
2024-11-11 17:46:00,Normal,Environmental Changes
2024-11-11 17:47:00,Normal,Environmental Changes
2024-11-11 17:48:00,Normal,Environmental Changes
2024-11-11 17:49:00,Normal,Environmental Changes
2024-11-11 17:50:00,Normal,Environmental Changes
2024-11-11 17:51:00,Normal,Environmental Changes
2024-11-11 17:52:00,Normal,Environmental Changes
2024-11-11 17:53:00,Normal,Environmental Changes
2024-11-11 17:54:00,Normal,Environmental Changes
2024-11-11 17:55:00,Normal,Environmental Changes
2024-11-11 17:56:00,Normal,Environmental Changes
2024-11-11 17:57:00,Normal,Environmental Changes
2024-11-11 17:58:00,Normal,Environmental Changes
2024-11-11 17:59:00,Normal,Environmental Changes
2024-11-11 18:00:00,Normal,Environmental Changes
2024-11-11 18:01:00,Normal,Environmental Changes
2024-11-11 18:02:00,Normal,Environmental Changes
2024-11-11 18:03:00,Normal,Environmental Changes
2024-11-11 18:04:00,Normal,Environmental Changes
2024-11-11 18:05:00,Normal,Environmental Changes
2024-11-11 18:06:00,Normal,Environmental Changes
2024-11-11 18:07:00,Normal,Environmental Changes
2024-11-11 18:08:00,Normal,Environmental Changes
2024-11-11 18:09:00,Normal,Environmental Changes
2024-11-11 18:10:00,Normal,Environmental Changes
2024-11-11 18:11:00,Normal,Environmental Changes
2024-11-11 18:12:00,Normal,Environmental Changes
2024-11-11 18:13:00,Normal,Environmental Changes
2024-11-11 18:14:00,Normal,Environmental Changes
2024-11-11 18:15:00,Normal,Environmental Changes
2024-11-11 18:16:00,Normal,Environmental Changes
2024-11-11 18:17:00,Normal,Environmental Changes
2024-11-11 18:18:00,Normal,Environmental Changes
2024-11-11 18:19:00,Normal,Environmental Changes
2024-11-11 18:20:00,Normal,Environmental Changes
2024-11-11 18:21:00,Normal,Environmental Changes
2024-11-11 18:22:00,Normal,Environmental Changes
2024-11-11 18:23:00,Normal,Environmental Changes
2024-11-11 18:24:00,Normal,Environmental Changes
2024-11-11 18:25:00,Normal,Environmental Changes
2024-11-11 18:26:00,Normal,Environmental Changes
2024-11-11 18:27:00,Normal,Environmental Changes
2024-11-11 18:28:00,Normal,Environmental Changes
2024-11-11 18:29:00,Normal,Environmental Changes
2024-11-11 18:30:00,Normal,Environmental Changes
2024-11-11 18:31:00,Normal,Environmental Changes
2024-11-11 18:32:00,Normal,Environmental Changes
2024-11-11 18:33:00,Normal,Environmental Changes
2024-11-11 18:34:00,Normal,Environmental Changes
2024-11-11 18:35:00,Normal,Environmental Changes
2024-11-11 18:36:00,Normal,Environmental Changes
2024-11-11 18:37:00,Normal,Environmental Changes
2024-11-11 18:38:00,Normal,Environmental Changes
2024-11-11 18:39:00,Normal,Environmental Changes
2024-11-11 18:40:00,Normal,Environmental Changes
2024-11-11 18:41:00,Normal,Environmental Changes
2024-11-11 18:42:00,Normal,Environmental Changes
2024-11-11 18:43:00,Normal,Environmental Changes
2024-11-11 18:44:00,Normal,Environmental Changes
2024-11-11 18:45:00,Normal,Environmental Changes
2024-11-11 18:46:00,Normal,Environmental Changes
2024-11-11 18:47:00,Normal,Environmental Changes
2024-11-11 18:48:00,Normal,Environmental Changes
2024-11-11 18:49:00,Normal,Environmental Changes
2024-11-11 18:50:00,Normal,Environmental Changes
2024-11-11 18:51:00,Normal,Environmental Changes
2024-11-11 18:52:00,Normal,Environmental Changes
2024-11-11 18:53:00,Normal,Environmental Changes
2024-11-11 18:54:00,Normal,Environmental Changes
2024-11-11 18:55:00,Normal,Environmental Changes
2024-11-11 18:56:00,Normal,Environmental Changes
2024-11-11 18:57:00,Normal,Environmental Changes
2024-11-11 18:58:00,Normal,Environmental Changes
2024-11-11 18:59:00,Normal,Environmental Changes
2024-11-11 19:00:00,Normal,Environmental Changes
2024-11-11 19:01:00,Normal,Environmental Changes
2024-11-11 19:02:00,Normal,Environmental Changes
2024-11-11 19:03:00,Normal,Environmental Changes
2024-11-11 19:04:00,Normal,Environmental Changes
2024-11-11 19:05:00,Normal,Environmental Changes
2024-11-11 19:06:00,Normal,Environmental Changes
2024-11-11 19:07:00,Normal,Environmental Changes
2024-11-11 19:08:00,Normal,Environmental Changes
2024-11-11 19:09:00,Normal,Environmental Changes
2024-11-11 19:10:00,Normal,Environmental Changes
2024-11-11 19:11:00,Normal,Environmental Changes
2024-11-11 19:12:00,Normal,Environmental Changes
2024-11-11 19:13:00,Normal,Environmental Changes
2024-11-11 19:14:00,Normal,Environmental Changes
2024-11-11 19:15:00,Normal,Environmental Changes
2024-11-11 19:16:00,Normal,Environmental Changes
2024-11-11 19:17:00,Normal,Environmental Changes
2024-11-11 19:18:00,Normal,Environmental Changes
2024-11-11 19:19:00,Normal,Environmental Changes
2024-11-11 19:20:00,Normal,Environmental Changes
2024-11-11 19:21:00,Normal,Environmental Changes
2024-11-11 19:22:00,Normal,Environmental Changes
2024-11-11 19:23:00,Normal,Environmental Changes
2024-11-11 19:24:00,Normal,Environmental Changes
2024-11-11 19:25:00,Normal,Environmental Changes
2024-11-11 19:26:00,Normal,Environmental Changes
2024-11-11 19:27:00,Normal,Environmental Changes
2024-11-11 19:28:00,Normal,Environmental Changes
2024-11-11 19:29:00,Normal,Environmental Changes
2024-11-11 19:30:00,Normal,Environmental Changes
2024-11-11 19:31:00,Normal,Environmental Changes
2024-11-11 19:32:00,Normal,Environmental Changes
2024-11-11 19:33:00,Normal,Environmental Changes
2024-11-11 19:34:00,Normal,Environmental Changes
2024-11-11 19:35:00,Normal,Environmental Changes
2024-11-11 19:36:00,Normal,Environmental Changes
2024-11-11 19:37:00,Normal,Environmental Changes
2024-11-11 19:38:00,Normal,Environmental Changes
2024-11-11 19:39:00,Normal,Environmental Changes
2024-11-11 19:40:00,Normal,Environmental Changes
2024-11-11 19:41:00,Normal,Environmental Changes
2024-11-11 19:42:00,Normal,Environmental Changes
2024-11-11 19:43:00,Normal,Environmental Changes
2024-11-11 19:44:00,Normal,Environmental Changes
2024-11-11 19:45:00,Normal,Environmental Changes
2024-11-11 19:46:00,Normal,Environmental Changes
2024-11-11 19:47:00,Normal,Environmental Changes
2024-11-11 19:48:00,Normal,Environmental Changes
2024-11-11 19:49:00,Normal,Environmental Changes
2024-11-11 19:50:00,Normal,Environmental Changes
2024-11-11 19:51:00,Normal,Environmental Changes
2024-11-11 19:52:00,Normal,Environmental Changes
2024-11-11 19:53:00,Normal,Environmental Changes
2024-11-11 19:54:00,Normal,Environmental Changes
2024-11-11 19:55:00,Normal,Environmental Changes
2024-11-11 19:56:00,Normal,Environmental Changes
2024-11-11 19:57:00,Normal,Environmental Changes
2024-11-11 19:58:00,Normal,Environmental Changes
2024-11-11 19:59:00,Normal,Environmental Changes
2024-11-11 20:00:00,Normal,Environmental Changes
2024-11-11 20:01:00,Normal,Environmental Changes
2024-11-11 20:02:00,Normal,Environmental Changes
2024-11-11 20:03:00,Normal,Environmental Changes
2024-11-11 20:04:00,Normal,Environmental Changes
2024-11-11 20:05:00,Normal,Environmental Changes
2024-11-11 20:06:00,Normal,Environmental Changes
2024-11-11 20:07:00,Normal,Environmental Changes
2024-11-11 20:08:00,Normal,Environmental Changes
2024-11-11 20:09:00,Normal,Environmental Changes
2024-11-11 20:10:00,Normal,Environmental Changes
2024-11-11 20:11:00,Normal,Environmental Changes
2024-11-11 20:12:00,Normal,Environmental Changes
2024-11-11 20:13:00,Normal,Environmental Changes
2024-11-11 20:14:00,Normal,Environmental Changes
2024-11-11 20:15:00,Normal,Environmental Changes
2024-11-11 20:16:00,Normal,Environmental Changes
2024-11-11 20:17:00,Normal,Environmental Changes
2024-11-11 20:18:00,Normal,Environmental Changes
2024-11-11 20:19:00,Normal,Environmental Changes
2024-11-11 20:20:00,Normal,Environmental Changes
2024-11-11 20:21:00,Normal,Environmental Changes
2024-11-11 20:22:00,Normal,Environmental Changes
2024-11-11 20:23:00,Normal,Environmental Changes
2024-11-11 20:24:00,Normal,Environmental Changes
2024-11-11 20:25:00,Normal,Environmental Changes
2024-11-11 20:26:00,Normal,Environmental Changes
2024-11-11 20:27:00,Normal,Environmental Changes
2024-11-11 20:28:00,Normal,Environmental Changes
2024-11-11 20:29:00,Normal,Environmental Changes
2024-11-11 20:30:00,Normal,Environmental Changes
2024-11-11 20:31:00,Normal,Environmental Changes
2024-11-11 20:32:00,Normal,Environmental Changes
2024-11-11 20:33:00,Normal,Environmental Changes
2024-11-11 20:34:00,Normal,Environmental Changes
2024-11-11 20:35:00,Normal,Environmental Changes
2024-11-11 20:36:00,Normal,Environmental Changes
2024-11-11 20:37:00,Normal,Environmental Changes
2024-11-11 20:38:00,Normal,Environmental Changes
2024-11-11 20:39:00,Normal,Environmental Changes
2024-11-11 20:40:00,Normal,Environmental Changes
2024-11-11 20:41:00,Normal,Environmental Changes
2024-11-11 20:42:00,Normal,Environmental Changes
2024-11-11 20:43:00,Normal,Environmental Changes
2024-11-11 20:44:00,Normal,Environmental Changes
2024-11-11 20:45:00,Normal,Environmental Changes
2024-11-11 20:46:00,Normal,Environmental Changes
2024-11-11 20:47:00,Normal,Environmental Changes
2024-11-11 20:48:00,Normal,Environmental Changes
2024-11-11 20:49:00,Normal,Environmental Changes
2024-11-11 20:50:00,Normal,Environmental Changes
2024-11-11 20:51:00,Normal,Environmental Changes
2024-11-11 20:52:00,Normal,Environmental Changes
2024-11-11 20:53:00,Normal,Environmental Changes
2024-11-11 20:54:00,Normal,Environmental Changes
2024-11-11 20:55:00,Normal,Environmental Changes
2024-11-11 20:56:00,Normal,Environmental Changes
2024-11-11 20:57:00,Normal,Environmental Changes
2024-11-11 20:58:00,Normal,Environmental Changes
2024-11-11 20:59:00,Normal,Environmental Changes
2024-11-11 21:00:00,Normal,Environmental Changes
2024-11-11 21:01:00,Normal,Environmental Changes
2024-11-11 21:02:00,Normal,Environmental Changes
2024-11-11 21:03:00,Normal,Environmental Changes
2024-11-11 21:04:00,Normal,Environmental Changes
2024-11-11 21:05:00,Normal,Environmental Changes
2024-11-11 21:06:00,Normal,Environmental Changes
2024-11-11 21:07:00,Normal,Environmental Changes
2024-11-11 21:08:00,Normal,Environmental Changes
2024-11-11 21:09:00,Normal,Environmental Changes
2024-11-11 21:10:00,Normal,Environmental Changes
2024-11-11 21:11:00,Normal,Environmental Changes
2024-11-11 21:12:00,Normal,Environmental Changes
2024-11-11 21:13:00,Normal,Environmental Changes
2024-11-11 21:14:00,Normal,Environmental Changes
2024-11-11 21:15:00,Normal,Environmental Changes
2024-11-11 21:16:00,Normal,Environmental Changes
2024-11-11 21:17:00,Normal,Environmental Changes
2024-11-11 21:18:00,Normal,Environmental Changes
2024-11-11 21:19:00,Normal,Environmental Changes
2024-11-11 21:20:00,Normal,Environmental Changes
2024-11-11 21:21:00,Normal,Environmental Changes
2024-11-11 21:22:00,Normal,Environmental Changes
2024-11-11 21:23:00,Normal,Environmental Changes
2024-11-11 21:24:00,Normal,Environmental Changes
2024-11-11 21:25:00,Normal,Environmental Changes
2024-11-11 21:26:00,Normal,Environmental Changes
2024-11-11 21:27:00,Normal,Environmental Changes
2024-11-11 21:28:00,Normal,Environmental Changes
2024-11-11 21:29:00,Normal,Environmental Changes
2024-11-11 21:30:00,Normal,Environmental Changes
2024-11-11 21:31:00,Normal,Environmental Changes
2024-11-11 21:32:00,Normal,Environmental Changes
2024-11-11 21:33:00,Normal,Environmental Changes
2024-11-11 21:34:00,Normal,Environmental Changes
2024-11-11 21:35:00,Normal,Environmental Changes
2024-11-11 21:36:00,Normal,Environmental Changes
2024-11-11 21:37:00,Normal,Environmental Changes
2024-11-11 21:38:00,Normal,Environmental Changes
2024-11-11 21:39:00,Normal,Environmental Changes
2024-11-11 21:40:00,Normal,Environmental Changes
2024-11-11 21:41:00,Normal,Environmental Changes
2024-11-11 21:42:00,Normal,Environmental Changes
2024-11-11 21:43:00,Normal,Environmental Changes
2024-11-11 21:44:00,Normal,Environmental Changes
2024-11-11 21:45:00,Normal,Environmental Changes
2024-11-11 21:46:00,Normal,Environmental Changes
2024-11-11 21:47:00,Normal,Environmental Changes
2024-11-11 21:48:00,Normal,Environmental Changes
2024-11-11 21:49:00,Normal,Environmental Changes
2024-11-11 21:50:00,Normal,Environmental Changes
2024-11-11 21:51:00,Normal,Environmental Changes
2024-11-11 21:52:00,Normal,Environmental Changes
2024-11-11 21:53:00,Normal,Environmental Changes
2024-11-11 21:54:00,Normal,Environmental Changes
2024-11-11 21:55:00,Normal,Environmental Changes
2024-11-11 21:56:00,Normal,Environmental Changes
2024-11-11 21:57:00,Normal,Environmental Changes
2024-11-11 21:58:00,Normal,Environmental Changes
2024-11-11 21:59:00,Normal,Environmental Changes
2024-11-11 22:00:00,Normal,Environmental Changes
2024-11-11 22:01:00,Normal,Environmental Changes
2024-11-11 22:02:00,Normal,Environmental Changes
2024-11-11 22:03:00,Normal,Environmental Changes
2024-11-11 22:04:00,Normal,Environmental Changes
2024-11-11 22:05:00,Normal,Environmental Changes
2024-11-11 22:06:00,Normal,Environmental Changes
2024-11-11 22:07:00,Normal,Environmental Changes
2024-11-11 22:08:00,Normal,Environmental Changes
2024-11-11 22:09:00,Normal,Environmental Changes
2024-11-11 22:10:00,Normal,Environmental Changes
2024-11-11 22:11:00,Normal,Environmental Changes
2024-11-11 22:12:00,Normal,Environmental Changes
2024-11-11 22:13:00,Normal,Environmental Changes
2024-11-11 22:14:00,Normal,Environmental Changes
2024-11-11 22:15:00,Normal,Environmental Changes
2024-11-11 22:16:00,Normal,Environmental Changes
2024-11-11 22:17:00,Normal,Environmental Changes
2024-11-11 22:18:00,Normal,Environmental Changes
2024-11-11 22:19:00,Normal,Environmental Changes
2024-11-11 22:20:00,Normal,Environmental Changes
2024-11-11 22:21:00,Normal,Environmental Changes
2024-11-11 22:22:00,Normal,Environmental Changes
2024-11-11 22:23:00,Normal,Environmental Changes
2024-11-11 22:24:00,Normal,Environmental Changes
2024-11-11 22:25:00,Normal,Environmental Changes
2024-11-11 22:26:00,Normal,Environmental Changes
2024-11-11 22:27:00,Normal,Environmental Changes
2024-11-11 22:28:00,Normal,Environmental Changes
2024-11-11 22:29:00,Normal,Environmental Changes
2024-11-11 22:30:00,Normal,Environmental Changes
2024-11-11 22:31:00,Normal,Environmental Changes
2024-11-11 22:32:00,Normal,Environmental Changes
2024-11-11 22:33:00,Normal,Environmental Changes
2024-11-11 22:34:00,Normal,Environmental Changes
2024-11-11 22:35:00,Normal,Environmental Changes
2024-11-11 22:36:00,Normal,Environmental Changes
2024-11-11 22:37:00,Normal,Environmental Changes
2024-11-11 22:38:00,Normal,Environmental Changes
2024-11-11 22:39:00,Normal,Environmental Changes
2024-11-11 22:40:00,Normal,Environmental Changes
2024-11-11 22:41:00,Normal,Environmental Changes
2024-11-11 22:42:00,Normal,Environmental Changes
2024-11-11 22:43:00,Normal,Environmental Changes
2024-11-11 22:44:00,Normal,Environmental Changes
2024-11-11 22:45:00,Normal,Environmental Changes
2024-11-11 22:46:00,Normal,Environmental Changes
2024-11-11 22:47:00,Normal,Environmental Changes
2024-11-11 22:48:00,Normal,Environmental Changes
2024-11-11 22:49:00,Normal,Environmental Changes
2024-11-11 22:50:00,Normal,Environmental Changes
2024-11-11 22:51:00,Normal,Environmental Changes
2024-11-11 22:52:00,Normal,Environmental Changes
2024-11-11 22:53:00,Normal,Environmental Changes
2024-11-11 22:54:00,Normal,Environmental Changes
2024-11-11 22:55:00,Normal,Environmental Changes
2024-11-11 22:56:00,Normal,Environmental Changes
2024-11-11 22:57:00,Normal,Environmental Changes
2024-11-11 22:58:00,Normal,Environmental Changes
2024-11-11 22:59:00,Normal,Environmental Changes
2024-11-11 23:00:00,Normal,Environmental Changes
2024-11-11 23:01:00,Normal,Environmental Changes
2024-11-11 23:02:00,Normal,Environmental Changes
2024-11-11 23:03:00,Normal,Environmental Changes
2024-11-11 23:04:00,Normal,Environmental Changes
2024-11-11 23:05:00,Normal,Environmental Changes
2024-11-11 23:06:00,Normal,Environmental Changes
2024-11-11 23:07:00,Normal,Environmental Changes
2024-11-11 23:08:00,Normal,Environmental Changes
2024-11-11 23:09:00,Normal,Environmental Changes
2024-11-11 23:10:00,Normal,Environmental Changes
2024-11-11 23:11:00,Normal,Environmental Changes
2024-11-11 23:12:00,Normal,Environmental Changes
2024-11-11 23:13:00,Normal,Environmental Changes
2024-11-11 23:14:00,Normal,Environmental Changes
2024-11-11 23:15:00,Normal,Environmental Changes
2024-11-11 23:16:00,Normal,Environmental Changes
2024-11-11 23:17:00,Normal,Environmental Changes
2024-11-11 23:18:00,Normal,Environmental Changes
2024-11-11 23:19:00,Normal,Environmental Changes
2024-11-11 23:20:00,Normal,Environmental Changes
2024-11-11 23:21:00,Normal,Environmental Changes
2024-11-11 23:22:00,Normal,Environmental Changes
2024-11-11 23:23:00,Normal,Environmental Changes
2024-11-11 23:24:00,Normal,Environmental Changes
2024-11-11 23:25:00,Normal,Environmental Changes
2024-11-11 23:26:00,Normal,Environmental Changes
2024-11-11 23:27:00,Normal,Environmental Changes
2024-11-11 23:28:00,Normal,Environmental Changes
2024-11-11 23:29:00,Normal,Environmental Changes
2024-11-11 23:30:00,Normal,Environmental Changes
2024-11-11 23:31:00,Normal,Environmental Changes
2024-11-11 23:32:00,Normal,Environmental Changes
2024-11-11 23:33:00,Normal,Environmental Changes
2024-11-11 23:34:00,Normal,Environmental Changes
